x1,x2,y
-1.9175267338089579,0.9182580212711157,-1.0
-2.8124114016420907,1.0139518065984652,-1.0
-2.546234150040082,0.5618733542077081,-1.0
-2.027150444611049,1.6981004603705472,-1.0
-1.6997636166950074,1.684325602217156,-1.0
-1.2895381073071452,0.5806335620635357,-1.0
-1.9024657830895915,1.1355927933937036,-1.0
-1.7250798858156884,0.2586198008735442,-1.0
-2.5481398253233984,0.6813679278973377,-1.0
-2.014894012957363,1.925063436634368,-1.0
-2.03186981221326,0.996585781906984,-1.0
-1.9783312119802445,0.6717388368963821,-1.0
-1.390991660358819,0.9285136204602108,-1.0
-2.0665862116037554,1.338397172965617,-1.0
-1.1604660286303747,0.15271023040406584,-1.0
-1.6493505582608863,0.3735250069034888,-1.0
-1.6224308163006658,1.0282279353645705,-1.0
-1.5462329974844848,1.504729959107725,-1.0
-2.150508781770412,1.0118427486750774,-1.0
-2.128076512582203,-0.2004604361520821,-1.0
-1.1812993610603113,1.3562196993887385,-1.0
-2.4535313952050046,0.841735790045612,-1.0
-1.8454460471137195,1.2067775633287845,-1.0
-1.7844205746011934,1.5149397696591032,-1.0
-2.3829463488489604,1.6841772813900011,-1.0
-1.4857737463111396,0.6811980490972591,-1.0
-1.8618803187042756,0.741559443361393,-1.0
-1.8152546991689409,0.8673413869190102,-1.0
-2.257023729438473,1.3444063951293022,-1.0
-1.760157778080222,1.1650770707910778,-1.0
-1.646146358332023,0.843638137207258,-1.0
-2.0955126680783795,0.622027609244492,-1.0
-1.3302606451395944,1.8247940573169985,-1.0
-2.157884576725532,0.9898905562281844,-1.0
-1.4130219807895874,0.8910431380704236,-1.0
-1.638627969156129,1.1073461918364322,-1.0
-2.044686770586699,1.0534936770804393,-1.0
-1.230144375861914,1.3677432314580533,-1.0
-1.3018951278062505,1.2456775692484099,-1.0
-1.8382691917350438,0.842571080058643,-1.0
-1.7795122538510626,0.9007661328051909,-1.0
-2.2583291475831624,0.20372301218714683,-1.0
-1.6158571254428868,0.803322253292165,-1.0
-1.4474391939250049,1.1181931900454494,-1.0
-1.688706750249698,1.4505380162911563,-1.0
-1.8103808846701899,1.1381121317479952,-1.0
-1.748135736810417,0.5408998652623145,-1.0
-2.4773215169026446,1.2785514648530902,-1.0
-1.4713169314592052,0.8609729481997416,-1.0
-1.783526983980955,1.5255400311662104,-1.0
-2.4711646134486247,0.6705060035141905,-1.0
-2.218563251524984,1.7368609113741873,-1.0
-2.14786698022028,1.721813701983587,-1.0
-2.0584739457992867,1.2280641571795818,-1.0
-2.0873534769574587,0.8169692876791323,-1.0
-2.365932213925126,1.0073043183576582,-1.0
-1.9095902304972874,1.1776621301405223,-1.0
-2.171868880549873,0.12576685686125488,-1.0
-2.0046556633811035,0.8131205528846874,-1.0
-1.8170104936129667,1.1633721901698464,-1.0
-2.53067532450681,1.2205826532214594,-1.0
-2.365191228880611,1.7793691462388028,-1.0
-1.6021613496064124,0.9635163949809713,-1.0
-2.145845868483349,1.4001210568787459,-1.0
-2.501357489162458,0.6350973447836712,-1.0
-2.1978850296523773,1.0093355137013074,-1.0
-1.8773255681598946,1.1455029767997198,-1.0
-2.5149510072206116,1.493255924597873,-1.0
-1.848989817763149,1.3619643862500062,-1.0
-1.7764245017700566,1.1844441063629274,-1.0
-2.0671453437792136,1.12796719572232,-1.0
-1.8040454150353988,0.15135638434189602,-1.0
-1.815426157304594,1.7020854106575363,-1.0
-2.5024482638588457,0.7859358191171839,-1.0
-1.87636060384695,1.0283963874153854,-1.0
-2.0436764631731954,0.5699640656354052,-1.0
-1.5598777865636575,1.0854337065992565,-1.0
-1.4882204659566558,1.5545535401455177,-1.0
-2.31433375799641,0.7647483638672061,-1.0
-1.8461700833037682,1.300977371487455,-1.0
-1.3369965652036804,0.9256508984631512,-1.0
-1.3797446906636637,0.6981365676190845,-1.0
-1.849233096561135,1.5657319804051704,-1.0
-3.0367507659328736,0.24276982535747538,-1.0
-2.461677161314232,1.5787435634785179,-1.0
-2.5432634881279137,1.4330403100588407,-1.0
-1.2594580772584663,0.7120500551498088,-1.0
-1.9981231471100058,0.6724996660546418,-1.0
-2.1363460299526853,1.0434545278260154,-1.0
-2.2974321955600017,0.6299698470894946,-1.0
-1.619392332776712,1.4708300348243055,-1.0
-2.190603750906075,0.6424557214973019,-1.0
-1.547800382146782,1.3539830459926698,-1.0
-1.517902433433092,1.2576337677328706,-1.0
-1.8260379014977006,1.1734765135826148,-1.0
-2.378708168757726,1.2104442299391471,-1.0
-2.0280913319850415,0.532100501967655,-1.0
-1.906751052002988,0.30624802056562905,-1.0
-2.047086952222216,0.459193951026565,-1.0
-1.4791740079307736,1.8259028000581208,-1.0
-2.3144309448043003,1.6772186296307616,-1.0
-1.8085338578603216,0.9023532697260358,-1.0
-2.5750271689144633,1.3985180921192029,-1.0
-1.502493515170389,1.048709616968391,-1.0
-1.8229306967116934,1.6214815049764335,-1.0
-2.3185412231714446,1.1748173938497253,-1.0
-1.2825849177238013,1.2376919770469117,-1.0
-1.722329752110051,0.669613815534577,-1.0
-1.3606818562458791,0.7912269279132684,-1.0
-2.1458786295540366,0.8858227879773043,-1.0
-2.4859845691987816,1.0630461794722086,-1.0
-2.5327329604351787,1.0853025742617275,-1.0
-2.129064049091985,1.3903832430983378,-1.0
-2.6888103338209834,1.1393122218560805,-1.0
-1.7768796848039314,1.2381578359232588,-1.0
-3.00531845122488,1.04707464363377,-1.0
-2.5137757654974595,0.8525186982220267,-1.0
-2.21659353772597,1.0774100356537704,-1.0
-2.188047806784869,0.6956751040606669,-1.0
-1.6611199383726651,0.9196032975469443,-1.0
-2.03555075581405,1.1675937067944169,-1.0
-1.6534180244007102,1.1836776423569892,-1.0
-2.998965660249447,1.1933057552522128,-1.0
-1.9175634703335898,1.225409047828103,-1.0
-2.494167903447733,1.0130346392074163,-1.0
-2.1343901704324173,1.1399533348576933,-1.0
-1.607030634034654,0.6573838000417925,-1.0
-1.6879816023193417,1.6795548511022675,-1.0
-1.876293333492213,1.4071580568985702,-1.0
-1.6888493764314392,1.2985856152633342,-1.0
-2.905035016240609,1.3170302917367036,-1.0
-1.4731029839790528,0.8610879456357747,-1.0
-1.826281619057744,1.0976468955989322,-1.0
-1.4255373921352374,1.2783292438470857,-1.0
-2.6751596968572287,0.9529445232682863,-1.0
-1.8022609859628904,0.26230113468831395,-1.0
-2.081167455880166,1.598314322897207,-1.0
-2.5729064590619366,0.7678758123034919,-1.0
-1.7487891856049775,1.015657230312368,-1.0
-1.6276273780866353,1.1234770807576722,-1.0
-2.751521563417246,0.7230125248317081,-1.0
-1.650932232625743,0.9199356294085781,-1.0
-1.866170890920321,0.42915542248645566,-1.0
-1.879994957180853,1.0568939222330558,-1.0
-2.243807561763533,0.8962535268587383,-1.0
-2.7436077459671795,1.491689598251986,-1.0
-2.0947187895056643,1.2847611193620552,-1.0
-2.4304566198598163,0.4255954864844531,-1.0
-1.7501673886205749,1.1552348316430827,-1.0
-2.3431962993311304,1.5685730671297895,-1.0
-1.9395574904320572,1.3555888206135407,-1.0
-1.475706911142999,2.0957277713697686,-1.0
-1.2599335128177565,-0.019979911749430368,-1.0
-1.810441106569507,1.0776693149871266,-1.0
-1.8182824496710288,0.7595565741417125,-1.0
-1.4535326443017191,1.1477651205527144,-1.0
-2.4012042814041825,1.1164397968554955,-1.0
-2.005333176075797,0.9448871545002067,-1.0
-2.1038564049453816,0.5142271635787367,-1.0
-2.148566672118288,1.896783421724026,-1.0
-2.3256600081380987,0.8429404728484153,-1.0
-1.813561173038754,1.347110526015478,-1.0
-2.7796268039659133,0.8454063550666578,-1.0
-2.47081604061933,1.8863650850494782,-1.0
-1.6341755378441793,0.704529290596413,-1.0
-1.795372410055069,1.5360489382128364,-1.0
-2.2006238103643643,1.2754656115418916,-1.0
-1.7108571697633712,1.2288565713021302,-1.0
-1.9224321193212432,0.7265168507788917,-1.0
-2.1023939304153076,1.3413145012165706,-1.0
-2.320478917936446,0.6566820972639785,-1.0
-1.9138231769747838,1.2435949209050778,-1.0
-2.7184573898891147,0.7401062863932877,-1.0
-1.4875559697569378,1.4453555632951107,-1.0
-1.9130956964109718,0.5340332296890542,-1.0
-3.058950174980179,0.8875186096241624,-1.0
-2.6329886808385847,0.7305930843790449,-1.0
-1.4221344474639728,2.191536900306351,-1.0
-3.056048981113788,1.2738214056361807,-1.0
-2.846042748364012,1.9024810438017616,-1.0
-1.3549300752969395,0.8396367846800188,-1.0
-1.5216898247783637,0.8183342507421347,-1.0
-1.7106825278672915,1.1980266021073676,-1.0
-1.0994160260373664,0.9515657468926486,-1.0
-2.1036170314775644,0.0921866460453028,-1.0
-2.2131736279218517,0.5461330991386102,-1.0
-1.8238404802991721,0.9874617267324786,-1.0
-1.4669660862302245,0.3534864638916041,-1.0
-1.6062256906784702,0.4016410197837642,-1.0
-2.2971184641184395,1.8551392487388614,-1.0
-2.370406006250543,1.0021792358417543,-1.0
-2.187961717692538,0.888498277517281,-1.0
-2.2481935769844825,0.8660363015500907,-1.0
-0.7138991365802734,1.0029847591495764,-1.0
-2.7266881539747154,0.9385473360771908,-1.0
-2.350516789536108,1.735176936264322,-1.0
-1.9686837490018791,1.0935916229206806,-1.0
-1.331405049695738,1.3137737903509492,-1.0
-2.0184472926951877,1.0084003289718246,-1.0
-2.021833405621518,0.8013373984672829,-1.0
-2.2295377621872556,1.2378458798559828,-1.0
-1.6086072576559098,0.38613910748087565,-1.0
-1.9109144576898898,1.4759985851898012,-1.0
-2.0347634286838803,1.595040048457941,-1.0
-1.6342554172518808,1.217360463835798,-1.0
-1.5975480714968215,1.1601035253268233,-1.0
-2.1945233109507227,1.6895273265067952,-1.0
-1.6918288227049112,1.1872978342171423,-1.0
-2.2168401918220804,0.5669696089367102,-1.0
-2.417994283560529,0.7530098510446414,-1.0
-2.0026004183513253,1.3977462370447793,-1.0
-1.1086105758595557,0.4834042662546919,-1.0
-1.5540962030787648,1.1702412198599697,-1.0
-1.6456500134843646,1.47961317315396,-1.0
-1.6357221226611345,0.7929051881389628,-1.0
-1.318921978471434,0.3076645658629601,-1.0
-2.159986993982607,0.8824934519688851,-1.0
-2.648868764578377,0.5918362460803774,-1.0
-1.9115179940919196,1.3469914695773142,-1.0
-1.8808889928616532,1.1721236196514737,-1.0
-2.04398954563916,1.3397621995517746,-1.0
-2.476207725656247,1.5680309103873311,-1.0
-1.7677559220620416,0.2991807968287521,-1.0
-2.197508252912052,0.7808962993391593,-1.0
-2.1600595901067154,1.0289224768100673,-1.0
-2.4798038974137198,1.413080742170516,-1.0
-2.152394870575608,0.7330427230453433,-1.0
-2.561253370484412,1.1806615657371675,-1.0
-1.9207644921252738,0.6617820856999007,-1.0
-1.9078692266964636,0.4875179001452702,-1.0
-2.050180216888121,1.449779873559729,-1.0
-2.094320518776763,1.9435221961623115,-1.0
-2.1284770662973105,1.534729509457483,-1.0
-1.5201073761386499,1.0949569236945524,-1.0
-1.5626511358544681,0.9878975344660693,-1.0
-2.057780400373384,1.5813743933131843,-1.0
-1.868858349636126,1.0966928375968652,-1.0
-2.233500694037921,1.2946711544457452,-1.0
-2.971366616405713,1.1577303221520214,-1.0
-1.645811934270065,0.9135089490440979,-1.0
-2.021619386675098,0.7250580448144025,-1.0
-1.1996069957896935,0.6230800962482375,-1.0
-2.0683826414142974,1.6425955317333991,-1.0
-1.0098903523904252,0.9839986719566448,-1.0
-1.491316391107147,1.4975291672723068,-1.0
-1.4897123062819912,0.7927492415830656,-1.0
-1.5822983710379925,1.0397485841438714,-1.0
-1.8757934524292894,1.169824287270044,-1.0
-1.5061393638694858,0.6420232351060321,-1.0
-1.9301129016966359,0.9008722649454276,-1.0
-2.734700976662544,0.39557475335441916,-1.0
-2.2081362233219033,1.3632588121988505,-1.0
-1.8348457297803589,1.5619678971904607,-1.0
-1.9946583731756777,1.5695203624407912,-1.0
-2.293776817287629,0.4514565429892933,-1.0
-1.8467961392284478,0.9130906870121384,-1.0
-2.524973390009787,0.6834826443530517,-1.0
-2.5822934527736106,1.4615849334945779,-1.0
-1.843460454580276,1.1514127610389202,-1.0
-2.0777007273147343,0.9605288440915541,-1.0
-1.7889437157548889,0.4441769624111541,-1.0
-2.129377485574238,0.9412452835553337,-1.0
-1.5942864244046195,1.313498100074328,-1.0
-1.841384948284072,1.9827014013387019,-1.0
-1.5330702261885856,1.3440115416936107,-1.0
-2.560961612908711,0.33315895221390457,-1.0
-2.1765326992424607,1.5686057742162203,-1.0
-1.7697192655987306,1.4879252193148,-1.0
-2.1440633431795435,1.0885730577082728,-1.0
-2.041503843987521,1.320163592909992,-1.0
-1.8042440743390262,-0.07239052189408057,-1.0
-2.38164286290011,1.0194264477070696,-1.0
-1.5184675248451738,1.0327783770623353,-1.0
-1.943413919369315,0.9036457238143535,-1.0
-1.5454284707195007,1.2211952013771588,-1.0
-1.7757058972283153,1.1025843475199144,-1.0
-1.8834042241381899,1.2270185612972895,-1.0
-2.7406781031867413,0.9268941433045177,-1.0
-1.4107548629598772,1.2640381468628024,-1.0
-1.8366399254495782,0.9233827035577458,-1.0
-2.6534901299609457,0.8553475684036841,-1.0
-2.079672546393102,1.2319770501499183,-1.0
-1.9566460535329955,0.7097911883026122,-1.0
-2.47033395265566,1.1658562327985948,-1.0
-2.2246894207679695,0.3176710494032867,-1.0
-1.8661536439106514,1.8144561775744719,-1.0
-1.8648315385354035,1.1326556681484639,-1.0
-1.2303762790406796,0.8556077053981062,-1.0
-1.708782893624019,1.9573790908415793,-1.0
-2.119386165833206,0.5630768414928395,-1.0
-1.3213979574540593,0.9244019499538328,-1.0
-2.6598963898350982,1.5772605967249254,-1.0
-3.041764435391358,1.249240224348025,-1.0
-1.5692987026139706,0.7939524372786767,-1.0
-2.0817725567234056,0.41218659160823334,-1.0
-2.2090350310380082,-0.16648555388915254,-1.0
-1.8417083349403554,2.0877150902112165,-1.0
-2.3381725865716563,0.4603096368830788,-1.0
-1.4677921344784255,1.7177605425923042,-1.0
-2.6160351970254307,0.7125940612229213,-1.0
-2.431044962248553,1.766414828690777,-1.0
-1.862283982159175,1.6650684639837892,-1.0
-1.630771204165941,0.8489087922141944,-1.0
-2.5782943004322836,1.5988774309689702,-1.0
-1.795059412635605,1.2816341394615443,-1.0
-2.6949613895797975,1.1277084760275575,-1.0
-2.0296083693787255,1.1270181733912996,-1.0
-1.2246013054662055,0.9723181311799421,-1.0
-1.6333383788793863,0.6864489939896519,-1.0
-1.5075661203941804,1.0364530628829298,-1.0
-1.9968673903864762,0.33671479737220555,-1.0
-1.8071484634852308,0.020629258114352345,-1.0
-2.4070325672294866,1.246336392508946,-1.0
-2.4085804394863337,1.4163845087462938,-1.0
-1.8840998056231746,1.255018199941687,-1.0
-1.6274741240484891,1.607455879937676,-1.0
-1.2335479545574959,1.824681596769694,-1.0
-1.981220375183647,0.944679904767905,-1.0
-2.599334726313959,1.581698754385763,-1.0
-1.3286077535140404,1.4333711827730067,-1.0
-2.7813357630394915,0.420832782434724,-1.0
-2.750183169041712,0.8280385624344266,-1.0
-1.633913375944763,1.5374862727628944,-1.0
-1.7558332197413162,1.295617245247074,-1.0
-1.6940387988069059,0.4064456604842964,-1.0
-2.341433091529816,1.3525397002149475,-1.0
-2.37321854042039,0.725389474351408,-1.0
-1.9292417858923523,0.24183512654299588,-1.0
-2.7773249932426536,0.4633776427054016,-1.0
-2.853366718385388,1.2000763283702667,-1.0
-2.0964405922415925,0.6625031440099063,-1.0
-2.8349821093569756,1.0065613638852273,-1.0
-1.4392523356331453,0.45380014006446656,-1.0
-2.4793495219388495,1.1523985310002138,-1.0
-1.7634254565839713,0.9826488993342501,-1.0
-2.157334545914558,0.8541793427164055,-1.0
-1.7392337193918403,1.1660708404949622,-1.0
-2.5129921145677265,0.5336998081390275,-1.0
-2.874918567781271,0.735747762614767,-1.0
-1.8883612224032225,1.284075743863831,-1.0
-2.6539718768079905,1.3683212216345892,-1.0
-1.6167072723243798,1.7276741473436972,-1.0
-2.4632994110162496,1.2795040298253975,-1.0
-1.8721087117367627,0.7525009485805576,-1.0
-1.4865148437178899,0.19809580778507074,-1.0
-2.350672873830519,1.445365891346201,-1.0
-2.138808878522476,1.6304042927040312,-1.0
-2.4713950762647965,1.7097510001833132,-1.0
-1.8061364533620898,0.7089585859769187,-1.0
-1.433373243581491,0.8648358443052309,-1.0
