X,Y
1.315372420182558399e-01,0.000000000000000000e+00
5.120980152452564438e-02,1.000000000000000000e+00
-3.876953643053768772e-01,0.000000000000000000e+00
3.148282872586730674e-01,1.000000000000000000e+00
-1.325393002987241831e-01,1.000000000000000000e+00
-4.647296755434726090e-01,1.000000000000000000e+00
-1.199558868099673548e-01,1.000000000000000000e+00
4.542648165050193199e-01,1.000000000000000000e+00
2.661341350766901481e-01,1.000000000000000000e+00
-1.031757913544253946e-01,1.000000000000000000e+00
-1.135270891301717322e-01,0.000000000000000000e+00
-9.875830671231487778e-02,0.000000000000000000e+00
6.238453144069964207e-01,1.000000000000000000e+00
1.052628990157130628e-01,0.000000000000000000e+00
1.257219620200338561e-01,0.000000000000000000e+00
3.020723175462263210e-01,0.000000000000000000e+00
7.341852021971975728e-02,1.000000000000000000e+00
-8.055841675493577436e-02,0.000000000000000000e+00
-7.502386193066523656e-02,0.000000000000000000e+00
-2.148035731218767355e-02,1.000000000000000000e+00
-5.291368295776522485e-03,1.000000000000000000e+00
2.109600133803446742e-01,0.000000000000000000e+00
1.813611496043185389e-02,1.000000000000000000e+00
2.086690862418675851e-01,0.000000000000000000e+00
3.931568211094065013e-02,1.000000000000000000e+00
1.506963183462818080e-02,0.000000000000000000e+00
-6.205471575549288410e-01,0.000000000000000000e+00
2.717705604519204954e-01,0.000000000000000000e+00
1.001135851941054450e-01,0.000000000000000000e+00
2.967798857760358122e-01,0.000000000000000000e+00
-7.470160433268039357e-01,1.000000000000000000e+00
6.202673214509061284e-01,0.000000000000000000e+00
-3.032682518424214754e-02,1.000000000000000000e+00
3.368926633841932139e-01,1.000000000000000000e+00
-2.970720074936650246e-01,1.000000000000000000e+00
1.741414054761757646e-01,0.000000000000000000e+00
-3.184703333029338945e-01,0.000000000000000000e+00
-1.871239058817737999e-01,1.000000000000000000e+00
5.865495655929054974e-01,1.000000000000000000e+00
-6.564159091701185500e-02,0.000000000000000000e+00
7.097265280981725211e-02,1.000000000000000000e+00
2.628349369860597529e-01,1.000000000000000000e+00
1.993448857087295745e-01,1.000000000000000000e+00
4.512762581736858014e-02,1.000000000000000000e+00
1.094611368487009295e-01,1.000000000000000000e+00
7.117064503726007185e-01,0.000000000000000000e+00
-2.228315325418046486e-02,0.000000000000000000e+00
5.427962826002403346e-02,0.000000000000000000e+00
3.238671248243737977e-01,1.000000000000000000e+00
3.353714500608317439e-01,1.000000000000000000e+00
3.505056219281363350e-01,0.000000000000000000e+00
1.837357462205477798e-01,0.000000000000000000e+00
-1.591227610441009743e-01,1.000000000000000000e+00
4.859147202243244146e-01,0.000000000000000000e+00
-1.991948396298141577e-01,1.000000000000000000e+00
9.789657567838895569e-02,1.000000000000000000e+00
-2.386607662186594481e-01,0.000000000000000000e+00
-1.918321522399869111e-02,1.000000000000000000e+00
9.864229494323403791e-02,1.000000000000000000e+00
9.843568384886706990e-02,1.000000000000000000e+00
1.631176681903055981e-01,1.000000000000000000e+00
4.841138658766452885e-01,1.000000000000000000e+00
1.327773567929844967e-01,0.000000000000000000e+00
-7.326250510578896646e-02,1.000000000000000000e+00
2.920048585236693084e-01,1.000000000000000000e+00
3.488786958747729927e-01,0.000000000000000000e+00
-2.742931690682695045e-01,1.000000000000000000e+00
1.672355485015556975e-01,0.000000000000000000e+00
2.850490454863485179e-01,1.000000000000000000e+00
-8.574332325448504044e-02,1.000000000000000000e+00
4.157490441788566082e-01,1.000000000000000000e+00
5.034846077321221414e-03,1.000000000000000000e+00
4.171392158447631560e-02,1.000000000000000000e+00
-5.419076087566757072e-02,0.000000000000000000e+00
-2.875011545829705452e-03,0.000000000000000000e+00
-3.270972581009213287e-01,1.000000000000000000e+00
-4.175868484340712339e-01,1.000000000000000000e+00
4.820568654088929761e-01,1.000000000000000000e+00
-2.834803703534275465e-01,0.000000000000000000e+00
-2.901387079994331430e-01,1.000000000000000000e+00
-4.601880067306904909e-01,1.000000000000000000e+00
-1.191940360966787238e-01,1.000000000000000000e+00
-3.940614831148924746e-01,1.000000000000000000e+00
4.945406302106248875e-01,1.000000000000000000e+00
2.818119227902758928e-01,0.000000000000000000e+00
-2.064283419003079267e-01,1.000000000000000000e+00
6.587629634951495117e-01,0.000000000000000000e+00
2.685742640763939537e-01,0.000000000000000000e+00
-1.011122584695408055e-01,0.000000000000000000e+00
-7.075851844435943061e-01,1.000000000000000000e+00
6.875065890209547392e-01,1.000000000000000000e+00
-4.258296438259220884e-01,0.000000000000000000e+00
-4.060173029786705579e-01,1.000000000000000000e+00
3.080683820093808589e-01,1.000000000000000000e+00
7.414414423562607492e-01,1.000000000000000000e+00
4.179327847269259655e-01,1.000000000000000000e+00
1.644596755791774279e-01,0.000000000000000000e+00
2.167176260484370287e-01,1.000000000000000000e+00
2.317225707869469964e-01,0.000000000000000000e+00
2.200445208090648364e-01,0.000000000000000000e+00
8.122801030650987630e-02,0.000000000000000000e+00
2.792226777862179612e-02,0.000000000000000000e+00
-2.582402943857104241e-02,0.000000000000000000e+00
-2.502631248559579191e-01,0.000000000000000000e+00
-5.515116712296768559e-02,1.000000000000000000e+00
-4.829798227628961937e-01,1.000000000000000000e+00
-3.300477082546901531e-02,0.000000000000000000e+00
-3.045622729053660827e-01,0.000000000000000000e+00
-3.199227713020890707e-01,1.000000000000000000e+00
5.404806583124523167e-02,1.000000000000000000e+00
4.176006859033657981e-01,1.000000000000000000e+00
2.656322709519690628e-01,0.000000000000000000e+00
-4.548264132322717423e-01,1.000000000000000000e+00
-3.098249413300179778e-01,0.000000000000000000e+00
2.822340201655196834e-01,1.000000000000000000e+00
-2.947462133094205794e-01,1.000000000000000000e+00
-6.454946346455471551e-02,1.000000000000000000e+00
1.777166495072666774e-01,1.000000000000000000e+00
-2.939602682491587737e-01,0.000000000000000000e+00
3.424740559110443089e-02,1.000000000000000000e+00
-4.032445474627939230e-01,0.000000000000000000e+00
-1.891541906655896110e-01,0.000000000000000000e+00
9.408771020729898849e-02,0.000000000000000000e+00
-4.821091081403048872e-01,0.000000000000000000e+00
1.262362362407333516e-01,0.000000000000000000e+00
-1.769869791276322199e-02,0.000000000000000000e+00
1.708847887288294232e-01,1.000000000000000000e+00
4.041709792431057990e-01,1.000000000000000000e+00
3.890122742384679033e-01,0.000000000000000000e+00
2.835989215579852452e-02,0.000000000000000000e+00
5.908010576427336069e-02,1.000000000000000000e+00
6.863640337667977764e-01,1.000000000000000000e+00
1.627998388266598817e-01,1.000000000000000000e+00
4.802435792794667452e-03,0.000000000000000000e+00
6.207590071413589261e-03,0.000000000000000000e+00
-2.133256360586653355e-01,0.000000000000000000e+00
-1.836019206530273284e-01,1.000000000000000000e+00
-4.263098726455580856e-01,0.000000000000000000e+00
5.271378208531551923e-01,1.000000000000000000e+00
-3.797674374732979419e-01,0.000000000000000000e+00
-2.078740360480366423e-01,1.000000000000000000e+00
-2.187167024723919440e-01,0.000000000000000000e+00
2.688738482339704805e-01,1.000000000000000000e+00
-9.526098599570331782e-02,0.000000000000000000e+00
3.622814535074196374e-01,0.000000000000000000e+00
-2.167817396426887921e-01,0.000000000000000000e+00
7.241007660574518001e-02,0.000000000000000000e+00
-2.652664584635090472e-01,0.000000000000000000e+00
6.369401185084413441e-01,0.000000000000000000e+00
-2.706985437883746570e-01,1.000000000000000000e+00
1.515474791071523553e-01,1.000000000000000000e+00
1.774282790197047044e-01,0.000000000000000000e+00
1.135985937384368372e-01,0.000000000000000000e+00
-6.870078187818584592e-02,0.000000000000000000e+00
-4.494293125785990550e-02,0.000000000000000000e+00
3.054004550625566972e-01,1.000000000000000000e+00
-5.184253008619083697e-02,0.000000000000000000e+00
3.060520800119339024e-01,1.000000000000000000e+00
6.824855684051658322e-01,1.000000000000000000e+00
-1.220852500176464184e-01,1.000000000000000000e+00
-4.008110715996290319e-01,1.000000000000000000e+00
-2.157057318498210169e-02,1.000000000000000000e+00
7.709382314145792892e-01,0.000000000000000000e+00
-2.394763538450018769e-01,1.000000000000000000e+00
5.085747514846404860e-01,1.000000000000000000e+00
5.033627844129388018e-01,1.000000000000000000e+00
-1.713106534386035495e-01,0.000000000000000000e+00
1.961755446431318606e-01,1.000000000000000000e+00
4.885411744717821358e-01,1.000000000000000000e+00
-9.539370956803591706e-02,1.000000000000000000e+00
-6.258697111199247598e-02,0.000000000000000000e+00
-1.838667808155329264e-01,0.000000000000000000e+00
-3.181216744193198220e-01,0.000000000000000000e+00
-1.947832635141570623e-01,1.000000000000000000e+00
-3.652215315458436362e-01,1.000000000000000000e+00
-1.085529041584970024e-02,0.000000000000000000e+00
-2.291990468283001403e-01,1.000000000000000000e+00
5.704698529690366976e-02,0.000000000000000000e+00
-4.608615632057901368e-01,1.000000000000000000e+00
9.144201164437346097e-02,0.000000000000000000e+00
2.435983389741669392e-01,0.000000000000000000e+00
-6.117431743165386848e-01,0.000000000000000000e+00
1.057619568201677435e-01,0.000000000000000000e+00
3.619599241294965131e-01,0.000000000000000000e+00
-3.593069582977138632e-01,1.000000000000000000e+00
5.049526883825196100e-01,1.000000000000000000e+00
1.257058849292924663e-01,1.000000000000000000e+00
-2.225816458138957510e-01,0.000000000000000000e+00
-2.398856672268346105e-02,0.000000000000000000e+00
1.674982179593433318e-01,1.000000000000000000e+00
1.103694951480271302e-01,1.000000000000000000e+00
1.578328933318862981e-01,0.000000000000000000e+00
-2.744286897899775868e-01,1.000000000000000000e+00
3.511853077935719880e-02,0.000000000000000000e+00
-4.329392783680793277e-01,0.000000000000000000e+00
-3.044439826724121279e-02,1.000000000000000000e+00
-2.758706129632323423e-01,0.000000000000000000e+00
-2.240522760339002661e-01,0.000000000000000000e+00
3.604401504506997700e-01,0.000000000000000000e+00
3.569929673140868620e-01,1.000000000000000000e+00
1.788626326784422960e-01,0.000000000000000000e+00
-3.382766485516815469e-01,0.000000000000000000e+00
-1.025638371761320999e-01,0.000000000000000000e+00
3.547181660401690362e-01,0.000000000000000000e+00
1.014185476098354299e-01,1.000000000000000000e+00
6.920700976976823515e-01,0.000000000000000000e+00
1.010488497411092951e-01,0.000000000000000000e+00
5.008571463939292395e-02,0.000000000000000000e+00
-1.008840961771538675e-01,0.000000000000000000e+00
3.282910036331050663e-02,0.000000000000000000e+00
-5.565360637885181927e-02,0.000000000000000000e+00
2.037561198591670841e-01,0.000000000000000000e+00
2.770579932909333354e-01,0.000000000000000000e+00
-1.413782838644425666e-01,1.000000000000000000e+00
-4.103453134979663797e-01,0.000000000000000000e+00
-5.580974970938235025e-01,0.000000000000000000e+00
1.523973979934972189e-01,1.000000000000000000e+00
-3.357863376541837530e-01,0.000000000000000000e+00
-6.502135378249868092e-01,0.000000000000000000e+00
1.098457150787049696e-01,0.000000000000000000e+00
7.377816927109935863e-01,0.000000000000000000e+00
-9.536990021219170915e-03,0.000000000000000000e+00
2.431710726052360994e-01,0.000000000000000000e+00
2.455740631083202022e-02,1.000000000000000000e+00
-2.646405851786479829e-02,1.000000000000000000e+00
2.949359158237983558e-01,1.000000000000000000e+00
-7.725377114573388215e-02,1.000000000000000000e+00
9.654464503138494857e-02,1.000000000000000000e+00
6.757269061300430479e-02,0.000000000000000000e+00
-2.099462829498719429e-01,0.000000000000000000e+00
3.990037285511007226e-01,1.000000000000000000e+00
1.122658289899456652e-01,1.000000000000000000e+00
-2.204529454588098625e-01,1.000000000000000000e+00
1.940177783028113057e-01,1.000000000000000000e+00
-2.871959723357667693e-01,0.000000000000000000e+00
-1.565614035306148524e-03,0.000000000000000000e+00
-7.402204261258779269e-03,0.000000000000000000e+00
3.258698527869313133e-01,1.000000000000000000e+00
1.480924120747592332e-01,1.000000000000000000e+00
-1.032243204924682481e-02,0.000000000000000000e+00
2.457389965470867244e-01,1.000000000000000000e+00
4.211770561022379900e-01,1.000000000000000000e+00
1.602244011575941762e-01,0.000000000000000000e+00
-7.483939090735416792e-04,0.000000000000000000e+00
-3.642703922457908305e-01,1.000000000000000000e+00
-3.266513250852302597e-01,0.000000000000000000e+00
-9.153600026988366334e-02,1.000000000000000000e+00
-1.820258965067518830e-01,1.000000000000000000e+00
-6.323779272028351439e-02,0.000000000000000000e+00
1.121334775548837870e-02,0.000000000000000000e+00
1.591542202596542555e-01,1.000000000000000000e+00
3.900011466732494769e-02,1.000000000000000000e+00
1.472085824516919106e-01,1.000000000000000000e+00
2.033131346099860126e-01,1.000000000000000000e+00
-6.017413854342538171e-01,0.000000000000000000e+00
-2.664328658362836721e-01,1.000000000000000000e+00
-4.115097853529207234e-02,1.000000000000000000e+00
-3.483048363292637895e-01,1.000000000000000000e+00
1.800445965570240670e-01,1.000000000000000000e+00
4.532552284650120389e-01,0.000000000000000000e+00
3.662590730161131014e-01,1.000000000000000000e+00
-7.243133951698418893e-02,0.000000000000000000e+00
4.439890158484982030e-01,0.000000000000000000e+00
8.974549368269590932e-02,1.000000000000000000e+00
9.377112637322582156e-02,1.000000000000000000e+00
-1.840266588702382522e-01,1.000000000000000000e+00
-9.547578838850789840e-02,0.000000000000000000e+00
-1.195255531919047765e-01,0.000000000000000000e+00
6.548377331583901673e-02,1.000000000000000000e+00
1.087590139276908840e-02,0.000000000000000000e+00
1.378953239511264157e-03,1.000000000000000000e+00
1.311195216286373255e-01,1.000000000000000000e+00
3.510934873614600660e-01,0.000000000000000000e+00
3.083094247374092434e-01,1.000000000000000000e+00
-4.074590982050165233e-01,1.000000000000000000e+00
-7.708024499362444715e-01,0.000000000000000000e+00
2.711619655690151176e-01,0.000000000000000000e+00
-4.182980066087904070e-01,0.000000000000000000e+00
-7.359914643460803430e-02,0.000000000000000000e+00
-3.554094805382806421e-01,0.000000000000000000e+00
-5.292765337874381082e-01,1.000000000000000000e+00
1.574814639448612053e-01,0.000000000000000000e+00
2.116327867382349903e-01,0.000000000000000000e+00
-1.716134049616733215e-01,1.000000000000000000e+00
-7.743231230300111623e-01,1.000000000000000000e+00
-1.571605691023773843e-01,1.000000000000000000e+00
1.245214351801193498e-01,1.000000000000000000e+00
-4.488286404003861696e-01,0.000000000000000000e+00
5.500614784127633855e-02,1.000000000000000000e+00
-1.077452099719463860e-02,0.000000000000000000e+00
1.737873431148324044e-01,1.000000000000000000e+00
1.526318598375484351e-02,0.000000000000000000e+00
-2.957879669472271433e-01,0.000000000000000000e+00
3.543554999094653546e-01,0.000000000000000000e+00
-6.013516247847441876e-02,0.000000000000000000e+00
-1.642827033933324035e-02,0.000000000000000000e+00
-2.799803875647374762e-01,1.000000000000000000e+00
-1.465091227983244537e-01,0.000000000000000000e+00
-2.505369595892426027e-01,1.000000000000000000e+00
-6.253304823717162342e-02,0.000000000000000000e+00
5.223244778669920985e-01,1.000000000000000000e+00
-4.166365356579791457e-01,0.000000000000000000e+00
-4.984513097129884551e-01,0.000000000000000000e+00
5.736846505908498317e-01,1.000000000000000000e+00
-7.394648874125298033e-02,0.000000000000000000e+00
-2.058450031136906389e-01,0.000000000000000000e+00
2.938545626027527780e-01,0.000000000000000000e+00
-1.816822043262406594e-01,1.000000000000000000e+00
5.366274594914870466e-01,0.000000000000000000e+00
2.053684111041620131e-01,1.000000000000000000e+00
-8.853295700032247362e-02,1.000000000000000000e+00
6.355808553313753162e-01,0.000000000000000000e+00
-1.612894383869752923e-01,1.000000000000000000e+00
2.226286038424380442e-01,1.000000000000000000e+00
8.318632185595090101e-02,0.000000000000000000e+00
3.865226482136757125e-01,0.000000000000000000e+00
4.684533684610721060e-01,1.000000000000000000e+00
1.050994366431956019e-02,1.000000000000000000e+00
-2.414839143881788164e-01,0.000000000000000000e+00
1.305517583334828702e-01,0.000000000000000000e+00
-2.110851147976869069e-01,0.000000000000000000e+00
5.955902649343661759e-01,0.000000000000000000e+00
3.227196419242910064e-02,0.000000000000000000e+00
-1.083222411671871943e-01,1.000000000000000000e+00
4.776484338172799771e-02,0.000000000000000000e+00
-3.746973939803248110e-01,1.000000000000000000e+00
-3.001240072149542470e-01,0.000000000000000000e+00
3.562054659334923934e-01,0.000000000000000000e+00
-4.977378439945318034e-02,1.000000000000000000e+00
-3.200749910389660835e-01,0.000000000000000000e+00
4.962540081065558439e-01,1.000000000000000000e+00
1.373198102076882421e+00,1.000000000000000000e+00
2.197666331124955574e-01,1.000000000000000000e+00
2.926819902164708997e-01,0.000000000000000000e+00
-2.270409509010173355e-01,1.000000000000000000e+00
-3.496252499519569845e-03,1.000000000000000000e+00
4.445074738206744036e-01,0.000000000000000000e+00
-9.572336938576600507e-02,1.000000000000000000e+00
-8.171844574456117727e-02,0.000000000000000000e+00
5.009540408059990346e-01,1.000000000000000000e+00
1.581429394260217836e-01,0.000000000000000000e+00
1.367694063915105285e-01,1.000000000000000000e+00
6.507706211678103703e-01,1.000000000000000000e+00
-2.067489221613774963e-01,0.000000000000000000e+00
2.786562710245643060e-01,1.000000000000000000e+00
8.750940362216884372e-02,1.000000000000000000e+00
7.270234746879855603e-02,0.000000000000000000e+00
4.585344615913863886e-01,1.000000000000000000e+00
1.492232725643667934e-01,0.000000000000000000e+00
1.978507296575363616e-01,1.000000000000000000e+00
3.289484942173074855e-01,1.000000000000000000e+00
-1.086063500560642825e-01,1.000000000000000000e+00
-2.517710896143506294e-01,1.000000000000000000e+00
-3.267846988759056659e-01,0.000000000000000000e+00
-5.960130077967058515e-01,0.000000000000000000e+00
1.582930914363942509e+00,1.000000000000000000e+00
-3.361253029627578326e-01,0.000000000000000000e+00
-7.541561866860586882e-02,0.000000000000000000e+00
-8.484910615972154901e-02,0.000000000000000000e+00
1.418320199139328497e-01,1.000000000000000000e+00
2.403450028509554748e-01,0.000000000000000000e+00
2.468332405910066418e-01,0.000000000000000000e+00
-1.224626886351181387e-01,1.000000000000000000e+00
-5.013655921136446481e-02,1.000000000000000000e+00
1.183599632369974897e-01,1.000000000000000000e+00
-8.363584940199601803e-02,0.000000000000000000e+00
4.765298986269145831e-01,0.000000000000000000e+00
2.301369583824037224e-01,1.000000000000000000e+00
2.119596794262242345e-01,0.000000000000000000e+00
1.936838369388259873e-01,0.000000000000000000e+00
3.472066005024952995e-01,0.000000000000000000e+00
4.926392732404850927e-02,0.000000000000000000e+00
-3.890496562500760369e-01,1.000000000000000000e+00
1.123700135903594743e-01,0.000000000000000000e+00
-1.824656546221988251e-01,1.000000000000000000e+00
-1.690137526801179235e-01,0.000000000000000000e+00
1.760090397923048111e-01,1.000000000000000000e+00
3.716778343100643478e-01,1.000000000000000000e+00
6.618085754636345713e-03,1.000000000000000000e+00
9.265648191999582839e-02,1.000000000000000000e+00
5.131579382091022712e-01,1.000000000000000000e+00
6.596757657202814706e-02,0.000000000000000000e+00
7.805054734437854025e-01,1.000000000000000000e+00
1.607691171035511568e-01,0.000000000000000000e+00
-4.902142815543137355e-01,1.000000000000000000e+00
2.137726760748985544e-01,0.000000000000000000e+00
1.033019752285016524e-01,0.000000000000000000e+00
4.002009944028234179e-01,1.000000000000000000e+00
2.419740002981915217e-01,1.000000000000000000e+00
-5.120593524676946007e-02,0.000000000000000000e+00
-3.755938715734096767e-01,0.000000000000000000e+00
-6.724994503782619204e-02,0.000000000000000000e+00
-1.527108686562949069e-01,1.000000000000000000e+00
-1.606126891124242395e-01,1.000000000000000000e+00
1.714336070049980731e-01,0.000000000000000000e+00
4.957676764990354701e-01,0.000000000000000000e+00
1.195087558299021968e-01,1.000000000000000000e+00
-3.333245528649392830e-01,1.000000000000000000e+00
1.230121006817228996e-01,0.000000000000000000e+00
4.044794047783741298e-01,1.000000000000000000e+00
-2.031782575837189631e-01,0.000000000000000000e+00
-5.224738534747354335e-02,0.000000000000000000e+00
1.472610206607231909e-02,1.000000000000000000e+00
-2.129812705026820630e-01,1.000000000000000000e+00
1.944841301509847575e-01,1.000000000000000000e+00
-4.551663033135321113e-02,0.000000000000000000e+00
1.190039179701799926e-01,0.000000000000000000e+00
-2.525808689732862433e-01,1.000000000000000000e+00
-1.279632954218485053e-01,1.000000000000000000e+00
2.132226245287627553e-01,0.000000000000000000e+00
-1.211593396526781663e-01,0.000000000000000000e+00
5.079864334606003506e-01,0.000000000000000000e+00
-1.198906361966813328e-01,1.000000000000000000e+00
7.294413793498208398e-02,1.000000000000000000e+00
2.877577608206868254e-01,1.000000000000000000e+00
-2.911291965267153170e-01,1.000000000000000000e+00
-5.366383795177775973e-01,0.000000000000000000e+00
-4.228566370673835229e-01,1.000000000000000000e+00
3.793030398447392315e-01,1.000000000000000000e+00
-1.722615166255423436e-01,0.000000000000000000e+00
7.709623277916612949e-01,1.000000000000000000e+00
-1.759922500730750072e-01,0.000000000000000000e+00
5.181612354172127066e-02,0.000000000000000000e+00
4.583246194895093106e-01,0.000000000000000000e+00
5.966344796921577709e-01,0.000000000000000000e+00
6.192030438702917916e-01,1.000000000000000000e+00
3.666454550574962390e-01,1.000000000000000000e+00
3.069905614156161477e-01,1.000000000000000000e+00
1.687142781588173990e-01,0.000000000000000000e+00
2.697958386925979335e-01,1.000000000000000000e+00
-1.456897813924888097e-01,1.000000000000000000e+00
-2.197463441206777834e-01,1.000000000000000000e+00
-8.743418015833446730e-03,0.000000000000000000e+00
-4.840765505111394029e-02,1.000000000000000000e+00
-1.296021651707017497e-01,1.000000000000000000e+00
2.234908244950523926e-01,1.000000000000000000e+00
2.786395937243852372e-01,0.000000000000000000e+00
2.918788052237671071e-02,1.000000000000000000e+00
4.328132800423289961e-01,0.000000000000000000e+00
-3.195902100211149843e-01,1.000000000000000000e+00
-5.512451786750831306e-02,1.000000000000000000e+00
-2.328679415282486898e-01,0.000000000000000000e+00
-5.775567052766404919e-01,0.000000000000000000e+00
1.975433188504024384e-01,1.000000000000000000e+00
-4.202161764833906021e-02,0.000000000000000000e+00
5.913200157899621834e-01,1.000000000000000000e+00
1.958789638245992670e-01,1.000000000000000000e+00
-3.114870285097709468e-01,0.000000000000000000e+00
6.441577814115783118e-01,1.000000000000000000e+00
3.401569406578208166e-01,0.000000000000000000e+00
1.638171552560612476e-01,0.000000000000000000e+00
-7.484969021241083542e-02,0.000000000000000000e+00
-3.076318828332580413e-01,0.000000000000000000e+00
-2.949666215921556423e-02,1.000000000000000000e+00
3.142382977705717173e-01,0.000000000000000000e+00
5.746653576009830289e-01,1.000000000000000000e+00
4.638776448893099369e-01,1.000000000000000000e+00
-1.015257938584555042e-01,1.000000000000000000e+00
-3.370779474164418144e-01,0.000000000000000000e+00
7.939643084412523200e-02,1.000000000000000000e+00
-5.095477683463193186e-01,1.000000000000000000e+00
1.102760922120752246e-01,1.000000000000000000e+00
-5.021679759066021570e-02,0.000000000000000000e+00
-1.204652472840620214e-01,1.000000000000000000e+00
-4.898153529295289355e-01,0.000000000000000000e+00
1.262345291239461709e-01,0.000000000000000000e+00
-1.595453018132171330e-01,1.000000000000000000e+00
-3.549253872282038813e-01,0.000000000000000000e+00
-7.350747938966328832e-01,1.000000000000000000e+00
-1.569375638424529498e-02,0.000000000000000000e+00
5.316754913791936765e-01,1.000000000000000000e+00
5.159236080702981342e-01,1.000000000000000000e+00
-1.457316135845502514e-01,0.000000000000000000e+00
-1.634747668757575156e-01,1.000000000000000000e+00
1.283471510210256183e-01,0.000000000000000000e+00
-2.987652081141847216e-01,1.000000000000000000e+00
8.509441844685748657e-02,0.000000000000000000e+00
2.357463703254829845e-01,1.000000000000000000e+00
3.572850558745325200e-01,0.000000000000000000e+00
9.949251294960455294e-02,1.000000000000000000e+00
-6.642777278705483401e-02,0.000000000000000000e+00
-2.785939721929619473e-01,0.000000000000000000e+00
-2.548286730568400937e-01,0.000000000000000000e+00
-5.700836394072714142e-02,1.000000000000000000e+00
1.102622276508236077e-01,1.000000000000000000e+00
2.861153396319028319e-01,1.000000000000000000e+00
-2.408191526835053997e-01,1.000000000000000000e+00
4.604600924696183872e-01,1.000000000000000000e+00
-8.513293755176760957e-02,0.000000000000000000e+00
-1.286883756151981258e-03,1.000000000000000000e+00
-2.241633965234935688e-01,1.000000000000000000e+00
-7.269288994794789183e-01,1.000000000000000000e+00
2.652828513031313951e-01,1.000000000000000000e+00
2.308397422813044386e-01,1.000000000000000000e+00
-8.440527099747879847e-02,1.000000000000000000e+00
-3.012279178143187353e-03,0.000000000000000000e+00
1.456526013081583248e-01,0.000000000000000000e+00
-4.767031329971457843e-01,0.000000000000000000e+00
-1.642340120611456011e-01,0.000000000000000000e+00
2.339291937140800526e-01,0.000000000000000000e+00
-3.848496867578934943e-01,0.000000000000000000e+00
8.808259831407951046e-02,1.000000000000000000e+00
-4.095893422985729670e-01,0.000000000000000000e+00
1.353697133254702922e-01,0.000000000000000000e+00
-8.977920222924037214e-04,1.000000000000000000e+00
-2.432383702158609495e-01,1.000000000000000000e+00
3.512717759647105420e-01,1.000000000000000000e+00
-2.316178942496867899e-01,0.000000000000000000e+00
-2.726516198749021069e-01,0.000000000000000000e+00
1.046765009753304887e-01,1.000000000000000000e+00
3.363788229345972547e-01,0.000000000000000000e+00
-2.900867719959803193e-01,1.000000000000000000e+00
9.169745519305794526e-03,0.000000000000000000e+00
1.599261873730951078e-01,1.000000000000000000e+00
1.971708921895401201e-01,0.000000000000000000e+00
3.939712940997760343e-02,0.000000000000000000e+00
-1.154879002128464949e-01,0.000000000000000000e+00
-2.534460191546469288e-01,0.000000000000000000e+00
1.047231190656055799e-01,1.000000000000000000e+00
-3.055236799045963347e-01,1.000000000000000000e+00
-8.763798046891065896e-01,1.000000000000000000e+00
1.309671431996445312e-01,1.000000000000000000e+00
2.664074126070245518e-01,0.000000000000000000e+00
-7.083081942892518468e-01,1.000000000000000000e+00
-1.414761996502245101e-02,1.000000000000000000e+00
1.736479250355520421e-01,0.000000000000000000e+00
6.172489891276824459e-01,1.000000000000000000e+00
-1.118377833466486365e-02,0.000000000000000000e+00
-2.264239432137082897e-01,0.000000000000000000e+00
-6.298342504030504663e-02,0.000000000000000000e+00
4.609633174983742698e-01,1.000000000000000000e+00
-2.058208123553307844e-01,0.000000000000000000e+00
-2.143244493769567716e-01,1.000000000000000000e+00
-6.301258130898337861e-02,1.000000000000000000e+00
-2.860009659415110872e-01,1.000000000000000000e+00
3.040008451030967729e-02,0.000000000000000000e+00
6.730505663979904352e-01,1.000000000000000000e+00
9.702186991896460944e-02,1.000000000000000000e+00
-7.263119617622305901e-02,1.000000000000000000e+00
-8.775881976580131305e-02,1.000000000000000000e+00
-4.773771723787701982e-01,0.000000000000000000e+00
2.616897101965575123e-01,0.000000000000000000e+00
-2.716846809217358591e-02,0.000000000000000000e+00
-2.039555522585677350e-02,1.000000000000000000e+00
1.090019305360095059e+00,1.000000000000000000e+00
8.759247131632762196e-02,0.000000000000000000e+00
-2.776976765275440684e-01,0.000000000000000000e+00
-1.348956142630247934e-01,0.000000000000000000e+00
4.346517778393978459e-01,1.000000000000000000e+00
3.421512958562467066e-02,1.000000000000000000e+00
-4.424064898288053715e-01,0.000000000000000000e+00
2.725605536209229074e-01,0.000000000000000000e+00
-2.124277492325169214e-01,0.000000000000000000e+00
6.986277034013282927e-01,1.000000000000000000e+00
3.162520636762619075e-01,0.000000000000000000e+00
-1.272269162827617817e-01,1.000000000000000000e+00
3.766734092525925170e-01,0.000000000000000000e+00
1.006395001350707079e-02,0.000000000000000000e+00
2.302276950969624758e-01,0.000000000000000000e+00
1.363662175596837001e-01,0.000000000000000000e+00
-2.637560730356023897e-01,0.000000000000000000e+00
-1.742743940248291101e-01,1.000000000000000000e+00
3.102121594850766328e-01,1.000000000000000000e+00
-9.530075839349499978e-02,1.000000000000000000e+00
-1.385015558868227803e-01,0.000000000000000000e+00
-1.575876238512081140e-01,1.000000000000000000e+00
1.272006620959411638e-01,1.000000000000000000e+00
6.007687249276794095e-01,0.000000000000000000e+00
-3.266357270376443744e-01,0.000000000000000000e+00
7.988228798177449130e-02,1.000000000000000000e+00
4.189784381596615703e-01,0.000000000000000000e+00
